cpu_percent,ram_percent,disk_read_delta,disk_write_delta,net_bytes_sent_delta,net_bytes_recv_delta,tcp_established,tcp_syn_sent,tcp_time_wait,top_process_cpu_percent,cpu_concentration_ratio,process_spawn_rate
0.22433460076045633,0.33247089262613205,0.030079552545024084,0.034029948509463136,0.03779713873113021,0.03689317547245468,0.2825880114176974,0.0196078431372549,0.5073947667804323,0.7816529274994715,0.07565922907780169,0.05555555555555555
0.18124207858048164,0.3363518758085382,0.029879195809225944,0.03231521614250499,0.015826013319266696,0.0148277492086916,0.3368220742150333,0.0,0.5324232081911262,0.8226590572817585,0.09639549575144989,0.4444444444444444
0.1673003802281369,0.3376455368693403,0.030026628124247216,0.032485137059409336,0.033899587999226787,0.03293290187801311,0.3824928639391056,0.0,0.422070534698521,0.8362925385753539,0.1051406664578673,0.05555555555555555
0.16349809885931563,0.34152652005174644,0.02992434958092049,0.03288152981383604,0.028397470790440697,0.027531240255778747,0.3653663177925785,0.0,0.434584755403868,0.8402029169308813,0.10777118303592352,0.16666666666666666
0.13561470215462612,0.3363518758085382,0.02992434958092049,0.03221507512870251,0.009705722628083443,0.008949132643803884,0.3263558515699334,0.0,0.4971558589306029,0.8660959627985625,0.1305514856915865,0.0
0.12674271229404313,0.3350582147477361,0.02806254406430569,0.030691001002542347,0.009333281920545503,0.008699546478511795,0.2978116079923882,0.0,0.4709897610921502,0.8748678926231239,0.13963458170148219,0.05555555555555555
0.14828897338403044,0.33117723156532997,0.02808837622206583,0.030940087249310782,0.014812273927796858,0.013726016659532343,0.3149381541389153,0.058823529411764705,0.4414106939704209,0.8546818854364826,0.11932302459145946,0.0
0.138149556400507,0.3285899094437258,0.02994461627379735,0.0324460460120696,0.009536801453958856,0.008823664259287723,0.31588962892483347,0.0,0.48236632536973834,0.8638765588670472,0.1281730798133993,0.0
0.1343472750316857,0.33376455368693403,0.02989116680916357,0.03219982008583822,0.009571192614324637,0.008829167816943205,0.2940057088487155,0.0196078431372549,0.46871444823663255,0.8679983090255758,0.13186617834763414,0.16666666666666666
0.14702154626109,0.33376455368693403,0.02984212771292786,0.032229376731387774,0.009186200285073286,0.00857708883299823,0.27783063748810655,0.0,0.4266211604095563,0.8555273726484887,0.1203376085490092,0.0
0.14448669201520917,0.3350582147477361,0.029984204580608617,0.03246988201654505,0.009521404386166459,0.008739066242569885,0.2597526165556613,0.0,0.41865756541524457,0.8592263792010144,0.12264312857742658,0.0
0.1419518377693283,0.33247089262613205,0.027144977419963887,0.029825277319994067,0.00929822798101614,0.008662965956034286,0.2559467174119886,0.0196078431372549,0.4061433447098976,0.8601775523145212,0.12469831560962792,0.0
0.1711026615969582,0.3389391979301424,0.029806529739429134,0.032750431789221074,0.03246564790499637,0.031736348924627636,0.26831588962892483,0.0,0.40841865756541523,0.8335447051363347,0.10272799938200558,0.0
0.14955640050697086,0.3389391979301424,0.02995952751933369,0.032521367786212015,0.02965307695947384,0.028930239903435094,0.26165556612749763,0.0,0.4141069397042093,0.8549989431409848,0.11845324267691143,0.16666666666666666
0.1457541191381496,0.3363518758085382,0.027030622867928157,0.02926227089428398,0.02711725041891697,0.026267579996475332,0.27402473834443386,0.0,0.44596131968145614,0.8586979496935108,0.1216324232460287,0.0
0.1508238276299113,0.3350582147477361,0.029802119371031062,0.03235928295577897,0.03801248018570212,0.03743469694678516,0.24357754519505234,0.0392156862745098,0.422070534698521,0.8535193405199744,0.11739680187880652,0.05555555555555555
0.15969581749049433,0.3350582147477361,0.02653235624771737,0.028995546004203718,0.03214219622977082,0.03154692435228081,0.24357754519505234,0.0,0.39021615472127413,0.8442189811879093,0.11052177541526349,0.0
0.16856780735107732,0.3389391979301424,0.03030217114035535,0.03253709954916581,0.03242003196819417,0.03171091066502709,0.24357754519505234,0.0,0.40841865756541523,0.8352356795603464,0.10431161011791348,0.0
0.18377693282636248,0.3467011642949547,0.026175956477644577,0.02931900058493555,0.04391746159605927,0.042677207923376745,0.19885823025689822,0.0,0.4436860068259385,0.8202282815472415,0.09493583944297758,0.16666666666666666
0.16096324461343475,0.3454075032341527,0.035917515190043825,0.0328319807195327,0.015351473733741296,0.014230156317106897,0.23977164605137966,0.0,0.4414106939704209,0.8429507503699005,0.10959963204766573,0.05555555555555555
0.1508238276299113,0.3441138421733506,0.028512086614594916,0.031101456999609565,0.014662528306171995,0.01388666351951872,0.2511893434823977,0.0,0.397042093287827,0.8538363982244768,0.11743203273301898,0.05555555555555555
0.15969581749049433,0.3454075032341527,0.02954484788114351,0.03222818493116401,0.015165234075724843,0.014446006162245966,0.2588011417697431,0.0196078431372549,0.41069397042093286,0.8436905516804056,0.11046602016433094,0.0
0.16096324461343475,0.3441138421733506,0.027009831131194387,0.030455501278324918,0.02333235670142434,0.022237382795224307,0.3139866793529971,0.0,0.44254835039817975,0.8434791798774042,0.10965506407975233,0.0
0.21926489226869458,0.3557567917205693,0.030013502027824383,0.03312704065993315,0.056156071371282854,0.05447701079260299,0.37392959086584204,0.0196078431372549,0.4368600682593856,0.7868315366730076,0.07774576833806364,0.2222222222222222
0.16223067173637518,0.3557567917205693,0.02996635308947356,0.03239384516226837,0.05392435107607396,0.05338489551862433,0.3330161750713606,0.058823529411764705,0.4744027303754266,0.8417882054533925,0.10870124526524795,0.0
0.15335868187579216,0.3544631306597672,0.02996666811578771,0.032439133570771723,0.04487274901310059,0.044326284627161684,0.29305423406279735,0.0,0.4539249146757679,0.8495032762629464,0.11521394340244076,0.0
0.15716096324461348,0.351875808538163,0.026989669447088915,0.029318434479829257,0.04874827488557581,0.0481668942070669,0.3016175071360609,0.0392156862745098,0.4038680318543799,0.8471781864299299,0.11244961422214639,0.0
0.22433460076045633,0.35963777490297544,0.03341746636096513,0.03154194636231585,0.0478891843945915,0.047109926891366144,0.3044719314938154,0.0,0.39135381114903295,0.7803846966814625,0.07556032411093,0.1111111111111111
0.23193916349809887,0.35834411384217346,0.030083542878336627,0.033631172154588884,0.03653305284965273,0.0357715605365372,0.3358705994291151,0.0196078431372549,0.3526734926052332,0.7745719720989219,0.07273619944412824,0.16666666666666666
0.21166032953105202,0.3557567917205693,0.029648386529726827,0.032434604729921386,0.03430253842643661,0.033375640072714305,0.3196955280685062,0.0196078431372549,0.3959044368600682,0.7934897484675543,0.08095274572793572,0.0
0.22433460076045633,0.31306597671410097,0.02922467613719774,0.03198815636609624,0.14537616569374073,0.1443338085101409,0.3273073263558516,0.0196078431372549,0.4414106939704209,0.7813358697949693,0.07563450283608378,0.0
0.1964512040557668,0.31565329883570503,0.029878460747826265,0.032617903604337584,0.1081967577342654,0.10742378144408556,0.29971455756422455,0.0392156862745098,0.4266211604095563,0.8083914605791587,0.08816941451168582,0.0
0.2686945500633714,0.31565329883570503,0.02886386599872687,0.03135912420798916,0.05460256205509291,0.05381745317796663,0.33206470028544244,0.0196078431372549,0.4300341296928327,0.7370534770661592,0.060531132600854784,0.0
0.16983523447401777,0.3182406209573092,0.029907968212584797,0.03255831359314896,0.04544309557888384,0.04472727966236413,0.31303520456707895,0.0,0.4505119453924914,0.8343901923483406,0.10351471405313525,0.16666666666666666
0.22053231939163503,0.3195342820181113,0.028015290117183487,0.030533683373004387,0.06545463782010486,0.06454376497972897,0.37012369172216936,0.0196078431372549,0.4607508532423208,0.7847178186429928,0.07715120727087259,0.05555555555555555
0.22686945500633718,0.3208279430789134,0.02612817748666546,0.028817252690727362,0.04140175522917895,0.04083629317329213,0.3139866793529971,0.0392156862745098,0.4698521046643913,0.7783766645529484,0.07459454619912415,0.05555555555555555
0.24207858048162237,0.32212160413971547,0.029837192300672874,0.032325674189468585,0.05205313502870939,0.05088315189486317,0.3358705994291151,0.0196078431372549,0.45506257110352666,0.7641090678503486,0.06902435421682619,0.0
0.20912547528517111,0.3182406209573092,0.02983708729190149,0.03239193828191033,0.033205794631639605,0.03251976448794529,0.3139866793529971,0.0196078431372549,0.44596131968145614,0.7964489537095751,0.08212974715559335,0.0
0.15969581749049433,0.32212160413971547,0.02990849325644171,0.032733031505954,0.02223727693276037,0.021389896822584725,0.34823977164605135,0.0392156862745098,0.44823663253697377,0.8450644683999153,0.11061082220733261,0.16666666666666666
0.12801013941698355,0.3117723156532989,0.029777022274670602,0.03276973895284619,0.009165118759872078,0.008550024443006767,0.30637488106565175,0.0,0.44596131968145614,0.8733882900021137,0.1382432861789359,0.0
0.12801013941698355,0.31306597671410097,0.027352054717130522,0.029926818699059478,0.009251881056709255,0.00860193244330837,0.3054234062797336,0.0392156862745098,0.3868031854379977,0.8745508349186217,0.13839148201982043,0.0
0.16856780735107732,0.3182406209573092,0.0291915983742122,0.03222055740973186,0.013643025953353581,0.012866620262689045,0.29305423406279735,0.0,0.39135381114903295,0.8341788205453391,0.10420543272700711,0.05555555555555555
0.20405576679340942,0.32600258732212173,0.030026418106704453,0.03457388613159286,0.11752677981088595,0.11651052395535119,0.34443387250237867,0.0392156862745098,0.39817974971558584,0.8006763897696045,0.0844182981945965,0.0
0.20152091254752855,0.3272962483829237,0.02998073929115299,0.03327935272853127,0.05198285212447348,0.051168988125035904,0.3396764985727878,0.0,0.41865756541524457,0.8028957937011203,0.08561032929859248,0.16666666666666666
0.23827629911280104,0.3467011642949547,0.02892382600718638,0.03449999451771897,0.11142842131874299,0.10849607623761041,0.41579448144624165,0.0392156862745098,0.4379977246871445,0.7690763052208835,0.07045976911184956,0.1111111111111111
0.20278833967046897,0.3441138421733506,0.027448137742945668,0.029737322463479664,0.0815552244599703,0.08035825010962931,0.4081826831588963,0.0196078431372549,0.434584755403868,0.8036355950116254,0.08516897396439874,0.0
0.16603295310519647,0.34023285899094435,0.028733445104669592,0.030595656984640555,0.04558773587052438,0.04509349468943612,0.3824928639391056,0.0196078431372549,0.41751990898748575,0.8400972310293806,0.10626078136863142,0.0
0.1584283903675539,0.34152652005174644,0.02710822434997995,0.02890377738697324,0.03637634354248585,0.035697288665781625,0.340627973358706,0.0,0.44254835039817975,0.8478123018389345,0.11170346351618794,0.0
0.16096324461343475,0.3454075032341527,0.028663299245385965,0.030243599198538185,0.04148433365211166,0.04084372803326176,0.25214081826831586,0.0196078431372549,0.48236632536973834,0.8449587824984146,0.10981004751640255,0.16666666666666666
0.17743979721166037,0.3467011642949547,0.028758752218572818,0.03080639705920911,0.039904439290462036,0.03924277781368973,0.24738344433872503,0.0196078431372549,0.502844141069397,0.8290002113718029,0.09891272412398806,0.16666666666666666
0.17997465145754124,0.3467011642949547,0.02868031066634996,0.03060519138643073,0.04316608623213013,0.04263656076704227,0.26736441484300666,0.0392156862745098,0.4539249146757679,0.8265694356372859,0.0973947268138153,0.0
0.16349809885931563,0.3454075032341527,0.0287352302537831,0.03055167955638335,0.027488014230823556,0.026868243789527495,0.2588011417697431,0.0784313725490196,0.37656427758816835,0.8414711477488903,0.1079022482779708,0.05555555555555555
0.16983523447401777,0.34799482535575677,0.02879067488507315,0.03138677397318068,0.04770727532276039,0.04714126107252346,0.3082778306374881,0.0784313725490196,0.3617747440273037,0.8366095962798561,0.10373644218148156,0.0
0.16096324461343475,0.35058214747736094,0.02837126985217075,0.03025551720077591,0.02834888457342579,0.02757976433541164,0.28924833491912466,0.0,0.3959044368600682,0.845592897907419,0.10987646898925266,0.16666666666666666
0.15716096324461348,0.3467011642949547,0.02821690695823822,0.029898453853733693,0.04496323702970197,0.04442710907099747,0.3006660323501427,0.0196078431372549,0.4027303754266211,0.8481293595434367,0.11255126654920895,0.0
0.16856780735107732,0.34928848641655885,0.029252923496699678,0.03142038273949106,0.047510507128166735,0.04691090073839477,0.2654614652711703,0.0,0.4118316268486917,0.837032339885859,0.10449245106224257,0.0
0.16476552598225605,0.34928848641655885,0.025389965823845263,0.027276255001389638,0.029702999030414567,0.029036545235012066,0.2854424357754519,0.0196078431372549,0.42434584755403865,0.8421052631578945,0.10721152960409894,0.0
0.16349809885931563,0.351875808538163,0.028777968823735844,0.030547031535510638,0.05982673284777008,0.05924061459815232,0.2702188392007612,0.0,0.4152445961319681,0.8413654618473894,0.10789125883720727,0.2222222222222222
0.17617237008871994,0.3544631306597672,0.02819685028290413,0.030304381009950577,0.05069422539664585,0.05001074471105297,0.32540437678401524,0.0392156862745098,0.3549488054607508,0.8293172690763051,0.09959924095286209,0.16666666666666666
0.1673003802281369,0.3531694695989651,0.029450024960584957,0.031579368889342305,0.05927901472088633,0.05874198896127062,0.2787821122740247,0.0,0.3333333333333333,0.8391460579158738,0.1054296241061787,0.0
0.18124207858048164,0.3544631306597672,0.02948562293408368,0.03388431052211815,0.009399580428100927,0.008744478248648397,0.2835394862036156,0.0196078431372549,0.3378839590443686,0.8227647431832592,0.09640535392625246,0.05555555555555555
0.14955640050697086,0.3609314359637775,0.029347746417258232,0.03320355423429935,0.00954667107222197,0.008833964247656576,0.27402473834443386,0.0,0.3879408418657565,0.8535193405199744,0.11828807784661262,0.05555555555555555
0.14702154626109,0.3635187580853817,0.02864817798230686,0.0323957520426264,0.037046704127528404,0.03636997390463549,0.2882968601332065,0.0196078431372549,0.43572241183162685,0.8579581483830054,0.12061282939636618,0.0
0.15716096324461348,0.3648124191461838,0.02875612699928825,0.032308750626291016,0.05117745961523757,0.05078535388458603,0.2502378686964795,0.0,0.4015927189988623,0.8495032762629464,0.11269833112413252,0.16666666666666666
0.16856780735107732,0.36610608020698576,0.027935063415847124,0.031631808099188294,0.041579467557607275,0.04094438419657988,0.2626070409134158,0.0196078431372549,0.43230944254835035,0.8369266539843585,0.10448178484032505,0.0
0.15716096324461348,0.3389391979301424,0.029627174757907528,0.03403400063022396,0.03891050863080936,0.03834392879061145,0.22645099904852525,0.0196078431372549,0.43913538111490324,0.8498203339674486,0.11273210749353806,0.0
0.1508238276299113,0.34023285899094435,0.02958569629321137,0.03350627149113754,0.047305794592258935,0.046720229320761614,0.24643196955280686,0.0392156862745098,0.36746302616609783,0.8552103149439865,0.11758426880947835,0.0
0.16096324461343475,0.34152652005174644,0.02948205263585667,0.03378729798390307,0.04595352562132953,0.04546906541575451,0.27117031398667935,0.0196078431372549,0.35039817974971554,0.8453815261044177,0.10985432849830262,0.0
0.17237008871989865,0.3467011642949547,0.02852479267593222,0.03335109910200237,0.03897327703497507,0.04071631962723365,0.2283539486203616,0.0196078431372549,0.3401592718998862,0.8338617628408369,0.10206620879484944,0.2777777777777778
0.15335868187579216,0.3441138421733506,0.02786029717062266,0.03160761455464571,0.04708476481942872,0.04414547810992683,0.22930542340627977,0.0,0.32764505119453924,0.8534136546184738,0.11564107710741112,0.0
0.15589353612167303,0.3454075032341527,0.028774713551822984,0.03239646712276067,0.019507037315802764,0.018821652749072954,0.21693625118934348,0.0196078431372549,0.366325369738339,0.850137391671951,0.11359332410866747,0.0
0.17743979721166037,0.351875808538163,0.02841138320283893,0.032705620100807235,0.049674553166449587,0.04881333727628246,0.241674595623216,0.0,0.40045506257110347,0.826146692031283,0.09863831132374602,0.0
0.16856780735107732,0.35058214747736094,0.028667499596241274,0.0324617777750234,0.10687285828543694,0.106357070424836,0.26736441484300666,0.09803921568627451,0.3822525597269624,0.8397801733248782,0.10476880317556053,0.0
0.16476552598225605,0.3570504527813714,0.028797605463984407,0.032615758363934794,0.09215049324681697,0.09155637514309849,0.2854424357754519,0.0,0.37656427758816835,0.8425280067638976,0.10725500253888404,0.16666666666666666
0.1508238276299113,0.34799482535575677,0.028755181920345804,0.032546395590911235,0.0463894309728924,0.04585917191673617,0.2854424357754519,0.0196078431372549,0.38339021615472124,0.8557387444514901,0.11764277142060178,0.0
0.16983523447401777,0.35058214747736094,0.02879477022715707,0.03277450615374128,0.06501380602458434,0.06450019950788864,0.2511893434823977,0.0196078431372549,0.39021615472127413,0.8374550834918622,0.10382096390970688,0.2222222222222222
0.16476552598225605,0.35058214747736094,0.028715068569677624,0.032596570380332056,0.049591058435236354,0.04895314786927058,0.2445290199809705,0.0392156862745098,0.397042093287827,0.8414711477488903,0.10714656261605578,0.0
0.17617237008871994,0.351875808538163,0.02840266747481417,0.0326586631719906,0.06461275127447735,0.06384636779045184,0.24548049476688868,0.0,0.3890784982935153,0.8325935320228279,0.09991631864077426,0.1111111111111111
0.15969581749049433,0.351875808538163,0.028289888054349177,0.03209077036536304,0.06914210686140057,0.06890615838589004,0.19885823025689822,0.0392156862745098,0.4209328782707622,0.8474952441344323,0.11086713475219943,0.16666666666666666
0.16476552598225605,0.351875808538163,0.028743000902865416,0.032488027174951986,0.0473183925441663,0.04671133050748027,0.20837297811607994,0.0196078431372549,0.41751990898748575,0.8427393785668991,0.1072766582015651,0.0
0.15716096324461348,0.351875808538163,0.028788469700874113,0.03235451575488388,0.05239106488954715,0.05184622652898434,0.21788772597526165,0.0196078431372549,0.35153583617747436,0.8497146480659479,0.11272079483392856,0.0
0.1787072243346008,0.3570504527813714,0.028637362078854447,0.032258456656847824,0.08845761129452705,0.08796382586886921,0.21883920076117983,0.0392156862745098,0.366325369738339,0.8281547241597971,0.09818435045455884,0.0
0.1825095057034221,0.3609314359637775,0.02881629702529052,0.033465273563439764,0.06824781957945553,0.06751531903546082,0.24643196955280686,0.0392156862745098,0.4141069397042093,0.826146692031283,0.09610233625814069,0.05555555555555555
0.18124207858048164,0.3635187580853817,0.028739010569552872,0.032518507465674966,0.08159143794129847,0.08185398489735017,0.23691722169362514,0.0,0.40841865756541523,0.8269921792432888,0.09680436759162205,0.16666666666666666
0.1749049429657795,0.3622250970245796,0.02867275003481041,0.03291513858014642,0.07279484627452462,0.07233834853366054,0.24262607040913417,0.0392156862745098,0.3799772468714448,0.8320651025153243,0.10053108088583942,0.0
0.17997465145754124,0.3622250970245796,0.02875696706945931,0.032405524804461336,0.0886727622805238,0.08827469753170383,0.2131303520456708,0.0,0.38566552901023887,0.8265694356372859,0.0973947268138153,0.0
0.17617237008871994,0.3635187580853817,0.02854012395655409,0.032472742337082104,0.05913007215595675,0.058599268771974466,0.22740247383444342,0.0196078431372549,0.38566552901023887,0.8316423589093214,0.09982420126966828,0.0
0.17363751584283907,0.3635187580853817,0.028092996608006664,0.03209398822596723,0.05282640913098318,0.05214724026677889,0.23882017126546148,0.0,0.39817974971558584,0.8341788205453391,0.10141298350711196,0.0
0.1787072243346008,0.36869340232858994,0.02898011070864749,0.03297830399200636,0.030260349976792302,0.029394258172302908,0.2768791627021884,0.0196078431372549,0.397042093287827,0.8283660959627983,0.09820455163243294,0.16666666666666666
0.23193916349809887,0.3648124191461838,0.029089529848428237,0.033740102695041685,0.06550424587528653,0.06463493988735226,0.3235014272121789,0.0,0.3720136518771331,0.7751004016064256,0.07277627858103049,0.0
0.18504435994930293,0.3622250970245796,0.028741530780066058,0.03241100708549069,0.0502264950626826,0.05018851520361159,0.29686013320647003,0.0196078431372549,0.3822525597269624,0.821285140562249,0.09443000194900965,0.05555555555555555
0.20532319391634987,0.3648124191461838,0.02866424432432841,0.03282432340309496,0.0873511523154468,0.0868040626987086,0.30922930542340626,0.0,0.3799772468714448,0.8020503064891142,0.08404207145786892,0.0
0.18377693282636248,0.36739974126778785,0.028671489929553814,0.032331394830542697,0.072836112320894,0.07233312573417444,0.28163653663177923,0.0196078431372549,0.3742889647326507,0.8228704290847599,0.09518229381304183,0.0
0.1951837769328264,0.37516170763260026,0.028676110315494652,0.03308342077174309,0.09910750209310164,0.09856308152019481,0.2940057088487155,0.0,0.37770193401592717,0.8134643838511941,0.08915458555425083,0.16666666666666666
0.18631178707224338,0.3725743855109961,0.028714648534592095,0.03298450135316998,0.05990837694512461,0.05940214994439519,0.2797335870599429,0.058823529411764705,0.3629124004550625,0.8198055379412386,0.09369645677804465,0.0
0.26996197718631176,0.3635187580853817,0.04968847047793902,0.05647494335373537,0.10841746190878808,0.10727645926218711,0.2863939105613701,0.0,0.4072810011376564,0.7370534770661592,0.06025009381427006,0.5
0.18884664131812426,0.3622250970245796,0.02840896800109713,0.032306724565910605,0.09402222536106426,0.09353098832850884,0.29019980970504283,0.0392156862745098,0.43913538111490324,0.8185373071232296,0.0924097225521748,0.0
0.19771863117870725,0.3609314359637775,0.0282891529929495,0.03216680721963973,0.0777893505740477,0.07733102136014343,0.2540437678401522,0.0,0.41751990898748575,0.8111392940181779,0.0878788407691445,0.0
0.18504435994930293,0.3635187580853817,0.029100555769423418,0.03241458248616201,0.07821592811322681,0.077775149394975,0.26165556612749763,0.0196078431372549,0.41638225255972694,0.8220249418727541,0.09449852434435865,0.16666666666666666
0.1825095057034221,0.3622250970245796,0.025960163452453184,0.02992967901959653,0.10310639240259152,0.10397880982425045,0.2654614652711703,0.0,0.4129692832764505,0.8244557176072711,0.0959437974141846,0.0
0.17743979721166037,0.3609314359637775,0.027875523442473148,0.03189924806940282,0.059857933659501844,0.059331433762505124,0.241674595623216,0.0196078431372549,0.3868031854379977,0.8281547241597971,0.0988314345842226,0.0
0.19391634980988595,0.3609314359637775,0.028714648534592095,0.03255330803220912,0.08248972635027181,0.08199818996603278,0.2378686964795433,0.0,0.37656427758816835,0.8128302684421898,0.08964393888707348,0.0
0.19264892268694556,0.3544631306597672,0.028721369095960583,0.03245939417457585,0.06006602701261882,0.0595272869993947,0.241674595623216,0.0196078431372549,0.39021615472127413,0.815155358275206,0.09040366478456333,0.0
0.20912547528517111,0.3609314359637775,0.028671489929553814,0.03251445534491414,0.06702982194536865,0.06657631897840326,0.25689819219790677,0.0,0.39817974971558584,0.7987740435425912,0.08232287041606993,0.2222222222222222
0.18631178707224338,0.35963777490297544,0.027840450512831336,0.03193762403660829,0.0533398261839894,0.052818261882691266,0.25309229305423403,0.0196078431372549,0.42434584755403865,0.821285140562249,0.0938328551310507,0.0
0.19011406844106465,0.35963777490297544,0.028673905131295616,0.032669419169010144,0.07388000752083186,0.07328567106502444,0.2721217887725975,0.0,0.42320819112627983,0.8165292749947155,0.0916533904525678,0.05555555555555555
0.18884664131812426,0.35834411384217346,0.02737799188366204,0.03135745568767588,0.08204533099066595,0.08154109997174204,0.25499524262607043,0.0196078431372549,0.422070534698521,0.8184316212217289,0.09240002598679523,0.0
0.20278833967046897,0.35963777490297544,0.029502739363819058,0.03398871222172061,0.05972808814313223,0.059211761900690746,0.25784966698382494,0.0196078431372549,0.4197952218430034,0.8043753963221305,0.08523216324878899,0.1111111111111111
0.1913814955640051,0.3622250970245796,0.028416528632636683,0.03339007096931973,0.06499993270539327,0.06413434283984651,0.20076117982873457,0.0196078431372549,0.45506257110352666,0.8154724159797082,0.09099159986541168,0.16666666666666666
0.2002534854245881,0.3622250970245796,0.02937830396973059,0.033860474517642694,0.08582751696571163,0.08523403685799699,0.2245480494766889,0.0196078431372549,0.41865756541524457,0.806594800253646,0.08644019368566128,0.16666666666666666
0.18377693282636248,0.35963777490297544,0.029636100503475055,0.033862262217978355,0.05034361007131213,0.04979199573264323,0.21217887725975262,0.0196078431372549,0.34243458475540384,0.8231874867892621,0.09521186833744953,0.0
0.1989860583016477,0.3622250970245796,0.02941862733794154,0.03379421042520095,0.08163190607877188,0.08110952758175187,0.22074215033301617,0.0196078431372549,0.38339021615472124,0.8080744028746565,0.08708663137763306,0.0
0.19391634980988595,0.3622250970245796,0.029666868073490178,0.03484037266162837,0.057569182182479174,0.057071457799362936,0.22740247383444342,0.058823529411764705,0.3811149032992036,0.8137814415556963,0.0897284606152988,0.0
0.19264892268694556,0.3622250970245796,0.029040910787278062,0.034097642762173405,0.08709924990309202,0.08663447691713098,0.24262607040913417,0.0,0.3742889647326507,0.8135700697526949,0.09026177171117553,0.2222222222222222
0.18631178707224338,0.3635187580853817,0.028752976736146768,0.03307126440946061,0.053134125270610476,0.052555285645327694,0.23311132254995245,0.0392156862745098,0.40500568828213873,0.8198055379412386,0.09369645677804465,0.05555555555555555
0.19011406844106465,0.3622250970245796,0.029301017513992944,0.033593034547428166,0.061378355495506014,0.060795744561331265,0.23311132254995245,0.0,0.40955631399317405,0.817586134009723,0.09174906323097963,0.0
